Dataset,Index,Instance,InstanceKey,Seed,CutoffSeconds,ExternalSeconds,InternalSeconds,PaperTableTimeSecondsReported,PaperTableTimeSeconds,ExitCode,EarlyExit,Feasible,BestCost,Log,SourceFile
24-pms-60s,193,scheduling-cnf_small_old.wcnf,scheduling_cnf_small_old,1,60.0,60.012899,60.008894,9.625389,9.625389,0,False,True,54.0,193.log,two_core_24_pms.csv
24-pms-60s,194,SeanSafarpour-b15-bug-fourvec-gate-0.dimacs.seq.filtered_old.wcnf,seansafarpour_b15_bug_fourvec_gate_0_dimacs_seq_filtered_old,1,60.0,60.369389,60.364034,13.230057,13.230057,0,False,True,5.0,194.log,two_core_24_pms.csv
24-pms-60s,195,SeanSafarpour-mem_ctrl-problem.dimacs_27.filtered_old.wcnf,seansafarpour_mem_ctrl_problem_dimacs_27_filtered_old,1,60.0,65.045079,65.036154,22.757454,22.757454,0,False,True,23.0,195.log,two_core_24_pms.csv
24-pms-60s,196,SeanSafarpour-rsdecoder4.dimacs.filtered_old.wcnf,seansafarpour_rsdecoder4_dimacs_filtered_old,1,60.0,60.064811,60.060293,43.68406,43.68406,0,False,True,17.0,196.log,two_core_24_pms.csv
24-pms-60s,197,SeanSafarpour-rsdecoder5.dimacs.filtered_old.wcnf,seansafarpour_rsdecoder5_dimacs_filtered_old,1,60.0,60.068481,60.063672,17.10792,17.10792,0,False,True,28.0,197.log,two_core_24_pms.csv
24-pms-60s,198,SeanSafarpour-rsdecoder-problem.dimacs_37.filtered_old.wcnf,seansafarpour_rsdecoder_problem_dimacs_37_filtered_old,1,60.0,60.522105,60.51471,3.099742,3.099742,0,False,True,3.0,198.log,two_core_24_pms.csv
24-pms-60s,199,SeanSafarpour-rsdecoder-problem.dimacs_39.filtered_old.wcnf,seansafarpour_rsdecoder_problem_dimacs_39_filtered_old,1,60.0,60.288997,60.280778,6.538819,6.538819,0,False,True,1.0,199.log,two_core_24_pms.csv
24-pms-60s,200,SeanSafarpour-wb_4m8s1.dimacs.filtered_old.wcnf,seansafarpour_wb_4m8s1_dimacs_filtered_old,1,60.0,60.119136,60.113984,32.096356,32.096356,0,False,True,34.0,200.log,two_core_24_pms.csv
24-pms-60s,201,SeanSafarpour-wb_4m8s4.dimacs.filtered_old.wcnf,seansafarpour_wb_4m8s4_dimacs_filtered_old,1,60.0,60.122485,60.11445,1.692787,1.692787,0,False,True,220.0,201.log,two_core_24_pms.csv
24-pms-60s,202,setcover-sts-data.135_old.wcnf,setcover_sts_data_135_old,1,60.0,60.007298,60.002706,7.692938,7.692938,0,False,True,103.0,202.log,two_core_24_pms.csv
24-pms-60s,203,setcover-sts-data.243_old.wcnf,setcover_sts_data_243_old,1,60.0,60.009762,60.00635,0.059096,0.059096,0,False,True,198.0,203.log,two_core_24_pms.csv
24-pms-60s,204,setcover-sts-data.405_old.wcnf,setcover_sts_data_405_old,1,60.0,60.015384,60.011884,34.401243,34.401243,0,False,True,335.0,204.log,two_core_24_pms.csv
24-pms-60s,205,setcover-sts-data.729_old.wcnf,setcover_sts_data_729_old,1,60.0,60.014072,60.010091,2.069212,2.069212,0,False,True,617.0,205.log,two_core_24_pms.csv
24-pms-60s,206,treewidth-computation-TWComp_1dj7_N73_old.wcnf,treewidth_computation_twcomp_1dj7_n73_old,1,60.0,60.050409,60.041308,48.766156,48.766156,0,False,True,26.0,206.log,two_core_24_pms.csv
24-pms-60s,207,treewidth-computation-TWComp_1en2_N69_old.wcnf,treewidth_computation_twcomp_1en2_n69_old,1,60.0,60.047099,60.038665,26.226756,26.226756,0,False,True,16.0,207.log,two_core_24_pms.csv
24-pms-60s,208,treewidth-computation-TWComp_mulsol.i.5-pp_N119_old.wcnf,treewidth_computation_twcomp_mulsol_i_5_pp_n119_old,1,60.0,60.175498,60.150162,18.904451,18.904451,0,False,True,31.0,208.log,two_core_24_pms.csv
24-pms-60s,209,treewidth-computation-TWComp_queen5_5_N25_old.wcnf,treewidth_computation_twcomp_queen5_5_n25_old,1,60.0,60.016015,60.011817,0.023991,0.023991,0,False,True,18.0,209.log,two_core_24_pms.csv
24-pms-60s,210,xai-mindset2-australian_old.wcnf,xai_mindset2_australian_old,1,60.0,60.086472,60.071376,56.582675,56.582675,0,False,True,504.0,210.log,two_core_24_pms.csv
24-pms-60s,211,xai-mindset2-cleveland-nominal_old.wcnf,xai_mindset2_cleveland_nominal_old,1,60.0,60.014867,60.007694,1.657781,1.657781,0,False,True,402.0,211.log,two_core_24_pms.csv
24-pms-60s,212,xai-mindset2-colic_old.wcnf,xai_mindset2_colic_old,1,60.0,60.043114,60.034065,9.643512,9.643512,0,False,True,303.0,212.log,two_core_24_pms.csv
24-pms-60s,213,xai-mindset2-ecoli_old.wcnf,xai_mindset2_ecoli_old,1,60.0,60.023259,60.017486,2.262283,2.262283,0,False,True,619.0,213.log,two_core_24_pms.csv
24-pms-60s,214,xai-mindset2-house-votes-84_old.wcnf,xai_mindset2_house_votes_84_old,1,60.0,60.014883,60.010325,1.914372,1.914372,0,False,True,102.0,214.log,two_core_24_pms.csv
24-pms-60s,215,xai-mindset2-lymphography_old.wcnf,xai_mindset2_lymphography_old,1,60.0,60.008082,60.003717,1.759801,1.759801,0,False,True,67.0,215.log,two_core_24_pms.csv
24-pms-60s,216,xai-mindset2-postoperative-patient-data_old.wcnf,xai_mindset2_postoperative_patient_data_old,1,60.0,60.011722,60.00765,14.959553,14.959553,0,False,True,85.0,216.log,two_core_24_pms.csv
